sheet_row,clean_name,current_category,suggested_category,current_is_universal,suggested_is_universal,suggested_model_slugs,price_min,shopee_link,original_link
121,VGV หมวกกันน็อครถจักรยานยนต์ที่มีใบรับรองมาตรฐานความปลอดภัยหลายประเทศ แบบเปิด-ปิดได้ 2in1 สำหรับทุกฤดูกาลการออกแบบหางล่าสุดสามารถติดตั้งหูฟังบลูทูธ,,riding_gear,TRUE,TRUE,,,https://s.shopee.co.th/110PPfZXXL,https://shopee.co.th/VGV-%E0%B8%AB%E0%B8%A1%E0%B8%A7%E0%B8%81%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%99%E0%B9%87%E0%B8%AD%E0%B8%84%E0%B8%A3%E0%B8%96%E0%B8%88%E0%B8%B1%E0%B8%81%E0%B8%A3%E0%B8%A2%E0%B8%B2%E0%B8%99%E0%B8%A2%E0%B8%99%E0%B8%95%E0%B9%8C%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A1%E0%B8%B5%E0%B9%83%E0%B8%9A%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B8%A1%E0%B8%B2%E0%B8%95%E0%B8%A3%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A1%E0%B8%9B%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B8%A0%E0%B8%B1%E0%B8%A2%E0%B8%AB%E0%B8%A5%E0%B8%B2%E0%B8%A2%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8-%E0%B9%81%E0%B8%9A%E0%B8%9A%E0%B9%80%E0%B8%9B%E0%B8%B4%E0%B8%94-%E0%B8%9B%E0%B8%B4%E0%B8%94%E0%B9%84%E0%B8%94%E0%B9%89-2in1-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%97%E0%B8%B8%E0%B8%81%E0%B8%A4%E0%B8%94%E0%B8%B9%E0%B8%81%E0%B8%B2%E0%B8%A5%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%AD%E0%B8%AD%E0%B8%81%E0%B9%81%E0%B8%9A%E0%B8%9A%E0%B8%AB%E0%B8%B2%E0%B8%87%E0%B8%A5%E0%B9%88%E0%B8%B2%E0%B8%AA%E0%B8%B8%E0%B8%94%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B8%96%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B8%AB%E0%B8%B9%E0%B8%9F%E0%B8%B1%E0%B8%87%E0%B8%9A%E0%B8%A5%E0%B8%B9%E0%B8%97%E0%B8%B9%E0%B8%98-i.1143173247.24355708132
122,INDEX รุ่น VICTOR หมวกกันน็อคเต็มใบ ทรงสปอร์ต น้ำหนักเบา รุ่นใหม่ล่าสุดปี 2026,,riding_gear,TRUE,TRUE,,1290.0,https://s.shopee.co.th/9UyxXJAovl,https://shopee.co.th/INDEX-%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%99-VICTOR-%E0%B8%AB%E0%B8%A1%E0%B8%A7%E0%B8%81%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%99%E0%B9%87%E0%B8%AD%E0%B8%84%E0%B9%80%E0%B8%95%E0%B9%87%E0%B8%A1%E0%B9%83%E0%B8%9A-%E0%B8%97%E0%B8%A3%E0%B8%87%E0%B8%AA%E0%B8%9B%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%95-%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%AB%E0%B8%99%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%9A%E0%B8%B2-%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%99%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88%E0%B8%A5%E0%B9%88%E0%B8%B2%E0%B8%AA%E0%B8%B8%E0%B8%94%E0%B8%9B%E0%B8%B5-2026-i.30690398.48957424035
123,หมวกกันน็อค 2026 หมวกกันน็อคชายหญิง รถจักรยานยนต์ กันลม กันน้ำ ทนต่อการใช้งาน ถ่ายเทอากาศได้ดี,,riding_gear,TRUE,TRUE,,308.0,https://s.shopee.co.th/2qS3b4mVuR,https://shopee.co.th/%E0%B8%AB%E0%B8%A1%E0%B8%A7%E0%B8%81%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%99%E0%B9%87%E0%B8%AD%E0%B8%84-2026-%E0%B8%AB%E0%B8%A1%E0%B8%A7%E0%B8%81%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%99%E0%B9%87%E0%B8%AD%E0%B8%84%E0%B8%8A%E0%B8%B2%E0%B8%A2%E0%B8%AB%E0%B8%8D%E0%B8%B4%E0%B8%87-%E0%B8%A3%E0%B8%96%E0%B8%88%E0%B8%B1%E0%B8%81%E0%B8%A3%E0%B8%A2%E0%B8%B2%E0%B8%99%E0%B8%A2%E0%B8%99%E0%B8%95%E0%B9%8C-%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%A5%E0%B8%A1-%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%99%E0%B9%89%E0%B8%B3-%E0%B8%97%E0%B8%99%E0%B8%95%E0%B9%88%E0%B8%AD%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%87%E0%B8%B2%E0%B8%99-%E0%B8%96%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%80%E0%B8%97%E0%B8%AD%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%94%E0%B8%B5-i.1081030673.51901629410
124,แร็คท้ายzontes368G2024-2026ไม่ซ้อนถาด2ชั้นรวมกล่องมิเนียม มีซับในพิงหลัง ใส่ได้กับZontes v1 v2,,rear_rack,TRUE,FALSE,zontes-368g,4580.0,https://s.shopee.co.th/AKY4XCBLE9,https://shopee.co.th/%E0%B9%81%E0%B8%A3%E0%B9%87%E0%B8%84%E0%B8%97%E0%B9%89%E0%B8%B2%E0%B8%A2zontes368G2024-2026%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%8B%E0%B9%89%E0%B8%AD%E0%B8%99%E0%B8%96%E0%B8%B2%E0%B8%942%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%81%E0%B8%A5%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%A1%E0%B8%B4%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A1-%E0%B8%A1%E0%B8%B5%E0%B8%8B%E0%B8%B1%E0%B8%9A%E0%B9%83%E0%B8%99%E0%B8%9E%E0%B8%B4%E0%B8%87%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%87-%E0%B9%83%E0%B8%AA%E0%B9%88%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%81%E0%B8%B1%E0%B8%9AZontes-v1-v2-i.1313667009.29887563843
125,"ตะแกรงหลัง สไลด์ได้, ถาดสไลด์ เหล็กหนา ฐานใหญ่ รับประกัน 1 ปี ***ต้องมีตะแกรงหลัง***",,accessory,TRUE,TRUE,,474.0,https://s.shopee.co.th/qgzDktlVb,https://shopee.co.th/%E0%B8%95%E0%B8%B0%E0%B9%81%E0%B8%81%E0%B8%A3%E0%B8%87%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%87-%E0%B8%AA%E0%B9%84%E0%B8%A5%E0%B8%94%E0%B9%8C%E0%B9%84%E0%B8%94%E0%B9%89-%E0%B8%96%E0%B8%B2%E0%B8%94%E0%B8%AA%E0%B9%84%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B9%80%E0%B8%AB%E0%B8%A5%E0%B9%87%E0%B8%81%E0%B8%AB%E0%B8%99%E0%B8%B2-%E0%B8%90%E0%B8%B2%E0%B8%99%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88-%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B1%E0%B8%99-1-%E0%B8%9B%E0%B8%B5-***%E0%B8%95%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%A1%E0%B8%B5%E0%B8%95%E0%B8%B0%E0%B9%81%E0%B8%81%E0%B8%A3%E0%B8%87%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%87***-i.9991423.25352000255
126,กล่องท้าย VIP พร้อมพนักพิง งานดี ติดตั้งง่าย ของส่งจากไทย,,top_box,TRUE,TRUE,,,https://s.shopee.co.th/9pbnwJzFKs,https://shopee.co.th/%E0%B8%81%E0%B8%A5%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B9%89%E0%B8%B2%E0%B8%A2-VIP-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%9E%E0%B8%99%E0%B8%B1%E0%B8%81%E0%B8%9E%E0%B8%B4%E0%B8%87-%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B8%94%E0%B8%B5-%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B8%87%E0%B9%88%E0%B8%B2%E0%B8%A2-%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B9%84%E0%B8%97%E0%B8%A2-i.39555119.2821599088
127,🔥SALE🔥แคชบาร์ Click160i กันล้ม Crash Bar Click160i งาน SSS KING แข็งแรง มีรับประกัน 6 เดือน,,crashbar,TRUE,FALSE,honda-click-160,1893.0,https://s.shopee.co.th/8ATZyM07aL,https://shopee.co.th/%F0%9F%94%A5SALE%F0%9F%94%A5%E0%B9%81%E0%B8%84%E0%B8%8A%E0%B8%9A%E0%B8%B2%E0%B8%A3%E0%B9%8C-Click160i-%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%A5%E0%B9%89%E0%B8%A1-Crash-Bar-Click160i-%E0%B8%87%E0%B8%B2%E0%B8%99-SSS-KING-%E0%B9%81%E0%B8%82%E0%B9%87%E0%B8%87%E0%B9%81%E0%B8%A3%E0%B8%87-%E0%B8%A1%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B1%E0%B8%99-6-%E0%B9%80%E0%B8%94%E0%B8%B7%E0%B8%AD%E0%B8%99-i.188523311.25253907490
128,Crash Bar HONDA ADV 350 แคสบาร์ SSS ตัวใหญ่,,crashbar,TRUE,FALSE,"honda-adv160,honda-adv350",,https://s.shopee.co.th/BRIRgGddv,https://shopee.co.th/Crash-Bar-HONDA-ADV-350-%E0%B9%81%E0%B8%84%E0%B8%AA%E0%B8%9A%E0%B8%B2%E0%B8%A3%E0%B9%8C-SSS-%E0%B8%95%E0%B8%B1%E0%B8%A7%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88-i.57216842.18258026849
129,"🔥SALE🔥แคชบาร์ 𝗙𝗢𝗥𝗭𝗔𝟯𝟱𝟬 ปี22-25 *งาน𝗦𝗦𝗦 𝗞𝗶𝗻𝗴*กันล้ม Crash Bar-Forza350 ,สีพาวเดอร์โค้ด แข็งแรง หนาๆ *มีรับประกันสินค้า",,crashbar,TRUE,FALSE,honda-forza-350,,https://s.shopee.co.th/80A9m6reAr,https://shopee.co.th/%F0%9F%94%A5SALE%F0%9F%94%A5%E0%B9%81%E0%B8%84%E0%B8%8A%E0%B8%9A%E0%B8%B2%E0%B8%A3%E0%B9%8C-%F0%9D%97%99%F0%9D%97%A2%F0%9D%97%A5%F0%9D%97%AD%F0%9D%97%94%F0%9D%9F%AF%F0%9D%9F%B1%F0%9D%9F%AC-%E0%B8%9B%E0%B8%B522-25-*%E0%B8%87%E0%B8%B2%E0%B8%99%F0%9D%97%A6%F0%9D%97%A6%F0%9D%97%A6-%F0%9D%97%9E%F0%9D%97%B6%F0%9D%97%BB%F0%9D%97%B4*%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%A5%E0%B9%89%E0%B8%A1-Crash-Bar-Forza350-%E0%B8%AA%E0%B8%B5%E0%B8%9E%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%82%E0%B8%84%E0%B9%89%E0%B8%94-%E0%B9%81%E0%B8%82%E0%B9%87%E0%B8%87%E0%B9%81%E0%B8%A3%E0%B8%87-%E0%B8%AB%E0%B8%99%E0%B8%B2%E0%B9%86-*%E0%B8%A1%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%AA%E0%B8%B4%E0%B8%99%E0%B8%84%E0%B9%89%E0%B8%B2-i.188523311.18885134603
130,DINOCO CRASHBAR แคชบาร์ กันล้ม Stainless (สแตนเลส) HONDA ADV3502022-2024+,,crashbar,TRUE,FALSE,honda-adv350,,https://s.shopee.co.th/17sFRNq0X,https://shopee.co.th/DINOCO-CRASHBAR-%E0%B9%81%E0%B8%84%E0%B8%8A%E0%B8%9A%E0%B8%B2%E0%B8%A3%E0%B9%8C-%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%A5%E0%B9%89%E0%B8%A1-Stainless-(%E0%B8%AA%E0%B9%81%E0%B8%95%E0%B8%99%E0%B9%80%E0%B8%A5%E0%B8%AA)-HONDA-ADV3502022-2024--i.1088407015.19784919651
131,4pcs Anti Break Visor Bolt Honda ADV 160 ADV 150 Wind Shield Viso Bolt ADV อุปกรณ์เสริม 2023,,accessory,TRUE,FALSE,honda-adv160,,https://s.shopee.co.th/1BJpddA0Ih,https://shopee.co.th/4pcs-Anti-Break-Visor-Bolt-Honda-ADV-160-ADV-150-Wind-Shield-Viso-Bolt-ADV-%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%A1-2023-i.999150359.29853561609
132,"เบาะ125r,s ทรงทัวร์ริ่งมีสกีนนั่งนุ่มนั่งสบาย",,accessory,TRUE,TRUE,,,https://s.shopee.co.th/110PRNJSn2,https://shopee.co.th/%E0%B9%80%E0%B8%9A%E0%B8%B2%E0%B8%B0125r-s-%E0%B8%97%E0%B8%A3%E0%B8%87%E0%B8%97%E0%B8%B1%E0%B8%A7%E0%B8%A3%E0%B9%8C%E0%B8%A3%E0%B8%B4%E0%B9%88%E0%B8%87%E0%B8%A1%E0%B8%B5%E0%B8%AA%E0%B8%81%E0%B8%B5%E0%B8%99%E0%B8%99%E0%B8%B1%E0%B9%88%E0%B8%87%E0%B8%99%E0%B8%B8%E0%B9%88%E0%B8%A1%E0%B8%99%E0%B8%B1%E0%B9%88%E0%B8%87%E0%B8%AA%E0%B8%9A%E0%B8%B2%E0%B8%A2-i.51940913.47206306886
133,เบาะ LS ตัวใหม่ ตอนเดียว ทรงบาง,,accessory,TRUE,TRUE,,1490.0,https://s.shopee.co.th/2g8dQSXc4u,https://shopee.co.th/%E0%B9%80%E0%B8%9A%E0%B8%B2%E0%B8%B0-LS-%E0%B8%95%E0%B8%B1%E0%B8%A7%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%95%E0%B8%AD%E0%B8%99%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%97%E0%B8%A3%E0%B8%87%E0%B8%9A%E0%B8%B2%E0%B8%87-i.44010398.22321030068
134,หลอดไฟหน้า LED มอเตอร์ไซค์ รุ่นใหม่(สว่างเพิ่ม 100%) หลอดไฟหน้ามอไซ LED หลอดไฟหน้าLED ใส่ได้กับมอเตอร์ไซค์ได้ทุกรุ่น,,light,TRUE,TRUE,,67.0,https://s.shopee.co.th/2qS3d8IfZN,https://shopee.co.th/%E0%B8%AB%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B9%84%E0%B8%9F%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2-LED-%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C-%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%99%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88(%E0%B8%AA%E0%B8%A7%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B9%80%E0%B8%9E%E0%B8%B4%E0%B9%88%E0%B8%A1-100-)-%E0%B8%AB%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B9%84%E0%B8%9F%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%A1%E0%B8%AD%E0%B9%84%E0%B8%8B-LED-%E0%B8%AB%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B9%84%E0%B8%9F%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2LED-%E0%B9%83%E0%B8%AA%E0%B9%88%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%81%E0%B8%B1%E0%B8%9A%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%97%E0%B8%B8%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%99-i.1179482720.29501376382
135,อินเตอร์คอมมอเตอร์ไซค์แบบฟูลดูเพล็กซ์ V6 PLUS ระยะ 1500 เมตร รองรับการเชื่อมต่อบลูทูธ 6 คน,,accessory,TRUE,TRUE,,699.0,https://s.shopee.co.th/3qKapDav7b,https://shopee.co.th/%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%84%E0%B8%AD%E0%B8%A1%E0%B8%A1%E0%B8%AD%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%8B%E0%B8%84%E0%B9%8C%E0%B9%81%E0%B8%9A%E0%B8%9A%E0%B8%9F%E0%B8%B9%E0%B8%A5%E0%B8%94%E0%B8%B9%E0%B9%80%E0%B8%9E%E0%B8%A5%E0%B9%87%E0%B8%81%E0%B8%8B%E0%B9%8C-V6-PLUS-%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%B0-1500-%E0%B9%80%E0%B8%A1%E0%B8%95%E0%B8%A3-%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%8A%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%A1%E0%B8%95%E0%B9%88%E0%B8%AD%E0%B8%9A%E0%B8%A5%E0%B8%B9%E0%B8%97%E0%B8%B9%E0%B8%98-6-%E0%B8%84%E0%B8%99-i.196268298.55459859249
136,Parani A20 บลูทูธติดหมวกกันน็อค Bluetooth Intercom By Sena ตัวเครื่องกันน้ำฝน รับประกัน1ปี พร้อมส่ง,,riding_gear,TRUE,TRUE,,,https://s.shopee.co.th/50WYDOGXyT,https://shopee.co.th/Parani-A20-%E0%B8%9A%E0%B8%A5%E0%B8%B9%E0%B8%97%E0%B8%B9%E0%B8%98%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%AB%E0%B8%A1%E0%B8%A7%E0%B8%81%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%99%E0%B9%87%E0%B8%AD%E0%B8%84-Bluetooth-Intercom-By-Sena-%E0%B8%95%E0%B8%B1%E0%B8%A7%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%9D%E0%B8%99-%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B1%E0%B8%991%E0%B8%9B%E0%B8%B5-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AA%E0%B9%88%E0%B8%87-i.32587203.20017174430
137,Parani A20 บลูทูธติดหมวกกันน็อค Bluetooth Intercom By Sena ตัวเครื่องกันน้ำฝน รับประกัน1ปี พร้อมส่ง,,riding_gear,TRUE,TRUE,,,https://s.shopee.co.th/8pjGmT1Hdw,https://shopee.co.th/Parani-A20-%E0%B8%9A%E0%B8%A5%E0%B8%B9%E0%B8%97%E0%B8%B9%E0%B8%98%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%AB%E0%B8%A1%E0%B8%A7%E0%B8%81%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%99%E0%B9%87%E0%B8%AD%E0%B8%84-Bluetooth-Intercom-By-Sena-%E0%B8%95%E0%B8%B1%E0%B8%A7%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%9D%E0%B8%99-%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B1%E0%B8%991%E0%B8%9B%E0%B8%B5-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AA%E0%B9%88%E0%B8%87-i.800635189.18214230881
138,Parani M10 บลูทูธติดหมวกกันน็อค Bluetooth Intercom By Sena ตัวเครื่องกันน้ำฝน รับประกัน1ปี พร้อมส่ง,,riding_gear,TRUE,TRUE,,,https://s.shopee.co.th/4fthoqGopW,https://shopee.co.th/Parani-M10-%E0%B8%9A%E0%B8%A5%E0%B8%B9%E0%B8%97%E0%B8%B9%E0%B8%98%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%AB%E0%B8%A1%E0%B8%A7%E0%B8%81%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%99%E0%B9%87%E0%B8%AD%E0%B8%84-Bluetooth-Intercom-By-Sena-%E0%B8%95%E0%B8%B1%E0%B8%A7%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%9D%E0%B8%99-%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B1%E0%B8%991%E0%B8%9B%E0%B8%B5-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AA%E0%B9%88%E0%B8%87-i.32587203.13913624955
139,Parani M10 บลูทูธติดหมวกกันน็อค Bluetooth Intercom By Sena ตัวเครื่องกันน้ำฝน รับประกัน1ปี พร้อมส่ง,,riding_gear,TRUE,TRUE,,,https://s.shopee.co.th/50WYDTwWZq,https://shopee.co.th/Parani-M10-%E0%B8%9A%E0%B8%A5%E0%B8%B9%E0%B8%97%E0%B8%B9%E0%B8%98%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%AB%E0%B8%A1%E0%B8%A7%E0%B8%81%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%99%E0%B9%87%E0%B8%AD%E0%B8%84-Bluetooth-Intercom-By-Sena-%E0%B8%95%E0%B8%B1%E0%B8%A7%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%9D%E0%B8%99-%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B1%E0%B8%991%E0%B8%9B%E0%B8%B5-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AA%E0%B9%88%E0%B8%87-i.800635189.20714217334
140,ไฟฉายยุทธวิธี ซูมกล้องส่องทางไกลความเข้มสูงพร้อมจอแสดงผลดิจิตอลและการชาร์จอย่างรวดเร็วสําหรับกลางแจ้ง แบตเตอรี่ใช้งานได้,,accessory,TRUE,TRUE,,54.0,https://s.shopee.co.th/5L9Oc7Pzdp,https://shopee.co.th/%E0%B9%84%E0%B8%9F%E0%B8%89%E0%B8%B2%E0%B8%A2%E0%B8%A2%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A7%E0%B8%B4%E0%B8%98%E0%B8%B5-%E0%B8%8B%E0%B8%B9%E0%B8%A1%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%AA%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B8%B2%E0%B8%87%E0%B9%84%E0%B8%81%E0%B8%A5%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A1%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%A1%E0%B8%AA%E0%B8%B9%E0%B8%87%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%88%E0%B8%AD%E0%B9%81%E0%B8%AA%E0%B8%94%E0%B8%87%E0%B8%9C%E0%B8%A5%E0%B8%94%E0%B8%B4%E0%B8%88%E0%B8%B4%E0%B8%95%E0%B8%AD%E0%B8%A5%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%8A%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%88%E0%B8%AD%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B8%A3%E0%B8%A7%E0%B8%94%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%A7%E0%B8%AA%E0%B9%8D%E0%B8%B2%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%81%E0%B8%A5%E0%B8%B2%E0%B8%87%E0%B9%81%E0%B8%88%E0%B9%89%E0%B8%87-%E0%B9%81%E0%B8%9A%E0%B8%95%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B9%84%E0%B8%94%E0%B9%89-i.1387049016.44127325918
